Date,StockCode,Quantity,Revenue,Transactions
2010-12-06,21993,11,27.61,3
2010-12-07,21993,6,18.46,3
2010-12-08,21993,5,12.549999999999999,1
2010-12-09,21993,6,18.46,2
2010-12-10,21993,1,2.51,1
2010-12-13,21993,3,7.529999999999999,1
2010-12-17,21993,6,15.059999999999999,4
2010-12-20,21993,3,7.529999999999999,2
2010-12-21,21993,2,5.02,1
2010-12-23,21993,4,10.04,1
2011-01-04,21993,1,2.51,1
2011-01-06,21993,2,5.02,1
2011-01-07,21993,3,7.529999999999999,2
2011-01-10,21993,8,20.08,2
2011-01-11,21993,3,7.529999999999999,1
2011-01-12,21993,7,17.57,2
2011-01-13,21993,3,7.38,2
2011-01-14,21993,1,2.46,1
2011-01-17,21993,26,63.96,3
2011-01-18,21993,1,2.46,1
2011-01-19,21993,3,7.38,1
2011-01-20,21993,9,22.14,2
2011-01-21,21993,8,21.64,2
2011-01-24,21993,11,27.060000000000002,2
2011-01-27,21993,5,13.770000000000001,2
2011-01-31,21993,3,7.38,1
2011-02-07,21993,1,2.46,1
2011-02-08,21993,2,4.92,1
2011-02-09,21993,3,7.38,1
2011-02-14,21993,2,4.92,1
2011-02-15,21993,1,2.46,1
2011-02-16,21993,3,8.850000000000001,1
2011-02-17,21993,1,2.95,1
2011-02-18,21993,1,2.46,1
2011-02-21,21993,6,16.23,2
2011-02-22,21993,4,11.310000000000002,2
2011-02-24,21993,1,2.46,1
2011-02-27,21993,3,8.850000000000001,2
2011-03-01,21993,2,4.92,1
2011-03-03,21993,4,9.84,2
2011-03-04,21993,1,2.46,1
2011-03-06,21993,1,2.95,1
2011-03-07,21993,7,20.160000000000004,2
2011-03-08,21993,3,7.38,2
2011-03-16,21993,1,2.95,1
2011-03-17,21993,3,7.38,3
2011-03-20,21993,2,4.92,1
2011-03-22,21993,2,4.92,1
2011-03-23,21993,2,4.92,1
2011-03-25,21993,2,4.92,1
2011-03-27,21993,6,17.700000000000003,3
2011-03-28,21993,5,13.770000000000001,2
2011-04-04,21993,2,4.92,1
2011-04-07,21993,3,8.850000000000001,1
2011-04-08,21993,6,14.76,1
2011-04-10,21993,1,2.95,1
2011-04-18,21993,6,14.76,3
2011-04-19,21993,1,2.46,1
2011-04-26,21993,2,5.9,1
2011-04-27,21993,7,17.22,1
2011-05-01,21993,3,8.850000000000001,1
2011-05-05,21993,1,2.46,1
2011-05-06,21993,14,34.44,3
2011-05-09,21993,1,2.95,1
2011-05-10,21993,4,9.84,1
2011-05-11,21993,2,4.92,1
2011-05-12,21993,2,4.92,1
2011-05-13,21993,1,2.95,1
2011-05-18,21993,1,2.46,1
2011-05-19,21993,1,2.46,1
2011-05-20,21993,5,12.3,1
2011-05-22,21993,1,2.95,1
2011-05-24,21993,3,7.38,1
2011-05-25,21993,3,7.38,1
2011-05-29,21993,3,8.850000000000001,1
2011-05-31,21993,10,24.6,1
2011-06-01,21993,4,9.84,3
2011-06-05,21993,1,1.25,1
2011-06-06,21993,12,15.0,1
2011-06-07,21993,6,12.34,3
2011-06-08,21993,15,22.38,2
2011-06-09,21993,18,29.76,3
2011-06-13,21993,1,2.46,1
2011-06-14,21993,3,7.38,1
2011-06-15,21993,65,81.25,4
2011-06-16,21993,24,30.0,1
2011-06-20,21993,1,2.46,1
2011-06-22,21993,12,15.0,1
2011-06-23,21993,14,18.71,3
2011-06-24,21993,5,12.3,2
2011-06-26,21993,4,5.0,2
2011-06-27,21993,2,4.92,1
2011-06-29,21993,5,12.3,1
2011-06-30,21993,41,56.09,4
2011-07-01,21993,3,3.75,1
2011-07-04,21993,3,7.38,2
2011-07-05,21993,4,9.84,2
2011-07-06,21993,3,7.38,2
2011-07-07,21993,19,29.8,4
2011-07-10,21993,4,5.0,3
2011-07-11,21993,3,7.38,1
2011-07-12,21993,9,22.14,2
2011-07-13,21993,25,31.25,3
2011-07-14,21993,2,4.92,1
2011-07-15,21993,3,7.38,1
2011-07-18,21993,18,27.34,4
2011-07-19,21993,18,22.5,2
2011-07-20,21993,16,24.84,3
2011-07-21,21993,48,60.0,1
2011-07-22,21993,2,4.92,1
2011-07-24,21993,12,15.0,1
2011-07-25,21993,13,17.46,2
2011-07-26,21993,13,17.46,2
2011-07-27,21993,13,17.46,2
2011-07-28,21993,14,19.92,2
2011-07-29,21993,24,30.0,2
2011-07-31,21993,12,15.0,1
2011-08-01,21993,3,7.38,1
2011-08-02,21993,3,7.38,2
2011-08-03,21993,12,15.0,1
2011-08-04,21993,2,4.92,1
2011-08-05,21993,15,19.96,3
2011-08-08,21993,1,2.46,1
2011-08-09,21993,5,12.3,1
2011-08-10,21993,1,2.46,1
2011-08-11,21993,29,42.3,3
2011-08-12,21993,1,2.46,1
2011-08-15,21993,12,15.0,1
2011-08-17,21993,4,5.0,2
2011-08-21,21993,3,3.75,1
2011-08-23,21993,1,1.25,1
2011-08-25,21993,12,15.0,1
2011-08-28,21993,7,8.75,3
2011-08-30,21993,33,66.66,13
2011-09-01,21993,4,5.0,1
2011-09-02,21993,3,7.38,3
2011-09-04,21993,3,3.75,2
2011-09-05,21993,2,2.5,1
2011-09-07,21993,15,22.38,3
2011-09-08,21993,6,7.5,2
2011-09-12,21993,12,15.0,1
2011-09-13,21993,5,9.879999999999999,3
2011-09-14,21993,1,2.46,1
2011-09-15,21993,18,29.759999999999998,2
2011-09-16,21993,12,15.0,1
2011-09-19,21993,3,3.75,2
2011-09-20,21993,12,15.0,1
2011-09-21,21993,28,54.36,6
2011-09-22,21993,4,9.84,1
2011-09-23,21993,19,32.22,2
2011-09-25,21993,5,6.25,2
2011-09-26,21993,4,9.84,1
2011-09-27,21993,17,22.46,4
2011-09-28,21993,17,24.88,4
2011-09-29,21993,12,15.0,1
2011-10-02,21993,2,2.5,1
2011-10-03,21993,12,25.89,4
2011-10-04,21993,2,2.5,1
2011-10-06,21993,2,4.92,1
2011-10-09,21993,3,3.75,1
2011-10-10,21993,8,19.68,2
2011-10-11,21993,4,9.84,2
2011-10-12,21993,8,19.68,2
2011-10-13,21993,3,3.75,2
2011-10-14,21993,1,2.46,1
2011-10-17,21993,6,14.760000000000002,2
2011-10-18,21993,1,2.46,1
2011-10-19,21993,5,11.09,2
2011-10-20,21993,12,15.0,1
2011-10-21,21993,19,23.75,3
2011-10-23,21993,7,8.75,2
2011-10-24,21993,9,19.72,3
2011-10-25,21993,2,2.5,1
2011-10-26,21993,2,2.5,1
2011-10-27,21993,29,42.3,3
2011-10-30,21993,38,47.5,4
2011-10-31,21993,20,49.199999999999996,2
2011-11-01,21993,3,3.75,1
2011-11-02,21993,4,9.84,2
2011-11-03,21993,41,53.67,5
2011-11-04,21993,19,24.96,3
2011-11-06,21993,4,5.0,2
2011-11-07,21993,7,8.75,2
2011-11-08,21993,17,27.3,4
2011-11-09,21993,9,12.46,3
2011-11-10,21993,10,23.39,2
2011-11-11,21993,20,38.31,4
2011-11-13,21993,5,6.25,2
2011-11-14,21993,27,50.69,4
2011-11-15,21993,8,16.05,3
2011-11-16,21993,23,31.17,7
2011-11-17,21993,24,30.0,2
2011-11-18,21993,19,28.59,4
2011-11-20,21993,55,68.75,7
2011-11-21,21993,2,4.92,1
2011-11-22,21993,15,24.8,4
2011-11-23,21993,18,37.019999999999996,3
2011-11-24,21993,27,37.379999999999995,3
2011-11-25,21993,2,4.92,2
2011-11-27,21993,23,28.75,3
2011-11-28,21993,36,57.1,4
2011-11-29,21993,6,14.76,2
2011-11-30,21993,11,16.17,4
2011-12-01,21993,18,24.92,3
2011-12-02,21993,20,34.68,2
2011-12-04,21993,12,15.0,1
2011-12-05,21993,30,67.75,7
2011-12-06,21993,12,25.89,3
2011-12-07,21993,14,17.5,2
2011-12-08,21993,19,45.53,4
2011-12-09,21993,8,19.68,1
2011-08-02,22016,1,83.33,1
2010-12-05,22021,24,39.599999999999994,1
2010-12-15,22021,18,29.7,1
2011-01-05,22021,6,9.899999999999999,1
2011-01-09,22021,6,9.899999999999999,1
2011-01-13,22021,8,13.2,2
2011-01-16,22021,1,1.65,1
2011-01-17,22021,12,19.799999999999997,1
2011-01-23,22021,1,1.65,1
2011-01-25,22021,10,16.5,2
2011-01-26,22021,6,9.899999999999999,1
2011-01-27,22021,13,21.449999999999996,3
2011-01-28,22021,6,9.899999999999999,1
2011-01-30,22021,2,3.3,1
2011-02-01,22021,25,41.24999999999999,3
2011-02-07,22021,3,4.949999999999999,1
2011-02-08,22021,7,13.189999999999998,2
2011-02-10,22021,4,6.6,2
2011-02-13,22021,8,13.2,3
2011-02-14,22021,6,9.899999999999999,1
2011-02-15,22021,1,1.65,1
2011-02-17,22021,7,11.549999999999999,2
2011-02-18,22021,13,23.089999999999996,2
2011-02-20,22021,7,11.549999999999999,3
2011-02-22,22021,1,1.65,1
2011-02-24,22021,24,39.599999999999994,1
2011-02-25,22021,12,19.799999999999997,2
2011-02-27,22021,9,14.849999999999998,2
2011-02-28,22021,3,6.59,2
2011-03-01,22021,6,9.899999999999999,1
2011-03-02,22021,1,1.65,1
2011-03-03,22021,6,9.899999999999999,1
2011-03-04,22021,6,9.899999999999999,1
2011-03-07,22021,18,29.699999999999996,2
2011-03-08,22021,15,28.029999999999998,4
2011-03-09,22021,13,21.45,2
2011-03-10,22021,13,21.449999999999996,3
2011-03-11,22021,3,4.949999999999999,1
2011-03-13,22021,3,4.949999999999999,2
2011-03-14,22021,18,29.699999999999996,2
2011-03-15,22021,6,9.899999999999999,1
2011-03-16,22021,10,16.5,2
2011-03-17,22021,1,1.65,1
2011-03-18,22021,2,3.3,1
2011-03-21,22021,1,1.65,1
2010-12-02,22023,36,15.120000000000001,2
2010-12-03,22023,1,0.85,1
2010-12-06,22023,1,0.85,1
2010-12-07,22023,1,0.85,1
2010-12-08,22023,2,1.7,1
2010-12-09,22023,12,5.04,1
2010-12-10,22023,1,0.85,1
2010-12-13,22023,13,5.89,2
2010-12-16,22023,12,5.04,1
2010-12-17,22023,25,10.93,2
2011-01-05,22023,1,0.85,1
2011-01-06,22023,1,0.85,1
2011-01-07,22023,13,5.89,2
2011-01-13,22023,12,5.04,1
2011-01-14,22023,12,5.04,1
2011-01-17,22023,1,0.83,1
2011-01-20,22023,1,0.83,1
2011-01-31,22023,12,5.04,1
2011-02-02,22023,12,5.04,1
2011-02-03,22023,12,5.04,1
2011-02-04,22023,1,0.83,1
2011-02-07,22023,2,1.66,1
2011-02-10,22023,25,10.91,3
2011-02-15,22023,1,0.83,1
2011-02-17,22023,36,15.120000000000001,2
2011-02-20,22023,12,5.04,1
2011-02-21,22023,2,1.66,1
2011-02-22,22023,3,2.4899999999999998,1
2011-02-23,22023,24,10.08,1
2011-02-28,22023,1,0.83,1
2011-03-02,22023,12,5.04,1
2011-03-04,22023,2,1.66,1
2011-03-06,22023,24,10.08,1
2011-03-09,22023,12,5.04,1
2011-03-13,22023,24,10.08,2
2011-03-14,22023,12,5.04,1
2011-03-17,22023,13,5.87,2
2011-03-18,22023,1,0.83,1
2011-03-20,22023,24,10.08,2
2011-03-25,22023,1,0.83,1
2011-03-30,22023,24,10.08,2
2011-04-04,22023,12,5.04,1
2011-04-05,22023,12,5.04,1
2011-04-12,22023,12,5.04,1
2011-04-13,22023,12,5.04,1
2011-04-18,22023,1,0.83,1
2011-04-19,22023,2,1.66,1
2011-04-26,22023,24,10.08,1
2011-04-27,22023,12,5.04,1
2011-05-03,22023,2,1.66,1
2011-05-04,22023,24,10.08,2
2011-05-05,22023,2,1.66,2
2011-05-06,22023,12,5.04,1
2011-05-10,22023,2,1.66,2
2011-05-12,22023,12,5.04,1
2011-05-16,22023,13,5.87,2
2011-05-17,22023,12,5.04,1
2011-05-18,22023,12,5.04,1
2011-05-20,22023,12,5.04,1
2011-05-23,22023,2,1.66,2
2011-06-07,22023,12,5.04,1
2011-06-14,22023,1,0.83,1
2011-06-15,22023,1,0.83,1
2011-06-16,22023,1,0.83,1
2011-06-19,22023,12,5.04,1
2011-06-22,22023,12,5.04,1
2011-06-23,22023,3,2.4899999999999998,1
2011-06-30,22023,36,15.120000000000001,2
2011-07-04,22023,12,5.04,1
2011-07-05,22023,1,0.83,1
2011-07-06,22023,1,0.83,1
2011-07-12,22023,12,5.04,1
2011-07-15,22023,1,0.83,1
2011-07-17,22023,12,5.04,1
2011-07-18,22023,1,0.83,1
2011-07-22,22023,36,15.12,1
2011-07-25,22023,12,5.04,1
2011-07-29,22023,12,5.04,1
2011-08-04,22023,1,0.83,1
2011-08-05,22023,12,5.04,1
2011-08-07,22023,12,5.04,1
2011-08-08,22023,36,15.120000000000001,1
2011-08-11,22023,36,15.120000000000001,3
2011-08-22,22023,12,5.04,1
2011-08-30,22023,2,1.66,2
2011-09-07,22023,13,5.87,2
2011-09-13,22023,12,5.04,1
2011-09-14,22023,12,5.04,1
2011-09-21,22023,2,1.66,2
2011-09-23,22023,24,10.08,2
2011-09-25,22023,12,5.04,1
2011-09-27,22023,13,5.87,2
2011-09-28,22023,2,1.66,1
2011-09-29,22023,13,5.87,2
2011-10-05,22023,13,5.87,2
2011-10-12,22023,1,0.83,1
2011-10-13,22023,1,0.83,1
2011-10-17,22023,2,1.66,1
2011-10-23,22023,12,5.04,1
2011-10-30,22023,12,5.04,1
2011-11-01,22023,12,5.04,1
2011-11-02,22023,12,5.04,1
2011-11-06,22023,36,15.120000000000001,2
2011-11-09,22023,25,10.91,3
2011-11-10,22023,1,0.83,1
2011-11-15,22023,1,0.83,1
2011-11-17,22023,1,0.83,1
2011-11-22,22023,13,5.87,2
2011-11-23,22023,2,1.66,1
2011-11-27,22023,12,5.04,1
2011-11-28,22023,12,5.04,1
2011-11-30,22023,2,1.66,1
2011-12-05,22023,1,0.83,1
2011-12-06,22023,13,5.87,2
2011-12-08,22023,1,0.83,1
2010-12-01,22024,12,5.04,1
2010-12-02,22024,12,5.04,1
2010-12-03,22024,25,10.93,3
2010-12-05,22024,12,5.04,1
2010-12-06,22024,1,0.85,1
2010-12-08,22024,1,0.85,1
2010-12-12,22024,72,25.919999999999998,1
2010-12-15,22024,12,5.04,1
2010-12-16,22024,12,5.04,1
2010-12-20,22024,1,0.85,1
2010-12-23,22024,4,3.4,1
2011-01-06,22024,1,0.85,1
2011-01-07,22024,14,6.74,2
2011-01-09,22024,24,10.08,1
2011-01-10,22024,12,5.04,1
2011-01-11,22024,13,5.89,2
2011-01-12,22024,12,5.04,1
2011-01-13,22024,6,4.9799999999999995,2
2011-01-14,22024,84,30.959999999999997,2
2011-01-17,22024,1,0.83,1
2011-01-19,22024,13,5.87,2
2011-01-20,22024,1,0.83,1
2011-01-21,22024,85,31.79,3
2011-01-24,22024,12,5.04,1
2011-01-25,22024,1,0.83,1
2011-01-26,22024,12,5.04,1
2011-01-27,22024,49,20.990000000000002,5
2011-01-30,22024,12,5.04,1
2011-01-31,22024,12,5.04,1
2011-02-01,22024,72,25.919999999999998,1
2011-02-02,22024,12,5.04,1
2011-02-09,22024,72,25.919999999999998,1
2011-02-15,22024,1,0.83,1
2011-02-16,22024,1,0.83,1
2011-02-17,22024,12,5.04,1
2011-02-20,22024,12,5.04,1
2011-02-21,22024,85,31.789999999999996,3
2011-02-22,22024,25,10.91,3
2011-02-23,22024,24,10.08,2
2011-03-03,22024,144,51.839999999999996,1
2011-03-14,22024,12,5.04,1
2011-03-17,22024,12,5.04,1
2011-03-24,22024,12,5.04,1
2011-03-30,22024,13,5.87,2
2011-03-31,22024,12,5.04,1
2011-04-01,22024,12,5.04,1
2011-04-04,22024,1,0.83,1
2011-04-06,22024,24,10.08,2
2011-04-08,22024,36,15.12,1
2011-04-11,22024,12,5.04,1
2011-04-12,22024,12,5.04,1
2011-04-13,22024,12,5.04,1
2011-04-15,22024,3,2.4899999999999998,1
2011-04-17,22024,12,5.04,1
2011-04-18,22024,8,6.64,4
2011-04-19,22024,1,0.83,1
2011-04-26,22024,12,5.04,1
2011-05-04,22024,36,15.12,1
2011-05-06,22024,2,1.66,2
2011-05-08,22024,12,5.04,1
2011-05-12,22024,84,30.959999999999997,2
2011-05-20,22024,2,1.66,1
2011-05-23,22024,12,5.04,1
2011-05-24,22024,12,5.04,1
2011-06-01,22024,2,1.66,1
2011-06-03,22024,1,0.83,1
2011-06-05,22024,12,5.04,1
2011-06-06,22024,12,5.04,1
2011-06-08,22024,12,5.04,1
2011-06-13,22024,26,11.74,3
2011-06-14,22024,14,6.7,2
2011-06-16,22024,1,0.83,1
2011-06-19,22024,12,5.04,1
2011-06-22,22024,12,5.04,1
2011-06-23,22024,12,5.04,1
2011-06-24,22024,13,5.87,2
2011-06-27,22024,1,0.83,1
2011-06-29,22024,1,0.83,1
2011-06-30,22024,36,15.120000000000001,3
2011-07-04,22024,1,0.83,1
2011-07-05,22024,1,0.83,1
2011-07-08,22024,1,0.83,1
2011-07-11,22024,12,5.04,1
2011-07-12,22024,12,5.04,1
2011-07-13,22024,12,5.04,1
2011-07-14,22024,2,1.66,1
2011-07-18,22024,16,8.36,2
2011-07-19,22024,24,10.08,1
2011-07-20,22024,3,2.4899999999999998,2
2011-07-22,22024,37,15.95,3
2011-07-27,22024,15,7.529999999999999,2
2011-08-05,22024,12,5.04,1
2011-08-08,22024,12,5.04,1
2011-08-09,22024,12,5.04,1
2011-08-11,22024,25,10.91,3
2011-08-15,22024,12,5.04,1
2011-08-24,22024,1,0.83,1
2011-08-25,22024,24,10.08,2
2011-08-28,22024,12,5.04,1
2011-09-02,22024,13,5.87,2
2011-09-06,22024,12,5.04,1
2011-09-07,22024,3,2.4899999999999998,2
2011-09-08,22024,37,15.95,3
2011-09-11,22024,36,15.120000000000001,2
2011-09-13,22024,24,10.08,2
2011-09-15,22024,1,0.83,1
2011-09-16,22024,36,15.120000000000001,3
2011-09-18,22024,12,5.04,1
2011-09-19,22024,12,5.04,1
2011-09-21,22024,1,0.83,1
2011-09-22,22024,1,0.83,1
2011-09-23,22024,36,15.120000000000001,2
2011-09-25,22024,12,5.04,1
2011-09-26,22024,1,0.83,1
2011-09-28,22024,1,0.83,1
2011-10-05,22024,13,5.87,2
2011-10-06,22024,12,5.04,1
2011-10-07,22024,2,1.66,1
2011-10-17,22024,24,10.08,2
2011-10-21,22024,12,5.04,1
2011-10-23,22024,12,5.04,1
2011-10-27,22024,24,10.08,2
2011-10-28,22024,12,5.04,1
2011-10-31,22024,52,23.48,3
2011-11-02,22024,13,5.87,2
2011-11-03,22024,1,0.83,1
2011-11-04,22024,1,0.42,1
2011-11-06,22024,24,10.08,1
2011-11-07,22024,12,5.04,1
2011-11-09,22024,1,0.83,1
2011-11-11,22024,3,2.4899999999999998,3
2011-11-14,22024,7,5.81,1
2011-11-15,22024,4,3.32,2
2011-11-16,22024,2,1.66,1
2011-11-17,22024,1,0.83,1
2011-11-21,22024,5,4.1499999999999995,1
2011-11-22,22024,3,2.4899999999999998,2
2011-11-23,22024,96,36.0,3
2011-11-24,22024,4,3.32,2
2011-11-25,22024,13,5.87,2
2011-11-27,22024,12,5.04,1
2011-11-30,22024,1,0.83,1
2011-12-02,22024,1,0.83,1
2011-12-05,22024,2,1.66,2
2011-12-06,22024,24,10.08,2
2011-12-08,22024,5,4.1499999999999995,3
2011-12-09,22024,3,2.4899999999999998,1
2010-12-01,22025,12,5.04,1
2010-12-08,22025,5,4.25,1
2010-12-12,22025,72,25.919999999999998,1
2010-12-20,22025,1,0.85,1
2011-01-07,22025,12,5.04,1
2011-01-09,22025,12,5.04,1
2011-01-21,22025,72,25.919999999999998,1
2011-01-24,22025,86,32.62,4
2011-01-25,22025,2,1.66,2
2011-01-26,22025,24,10.08,2
2011-01-27,22025,24,10.08,2
2011-01-31,22025,12,5.04,1
2011-02-01,22025,3,2.4899999999999998,1
2011-02-03,22025,12,5.04,1
2011-02-08,22025,1,0.83,1
2011-02-09,22025,72,25.919999999999998,1
2011-02-20,22025,12,5.04,1
2011-02-21,22025,1,0.83,1
2011-02-22,22025,37,15.95,2
2011-02-28,22025,12,5.04,1
2011-03-07,22025,13,5.87,2
2011-03-17,22025,12,5.04,1
2011-03-23,22025,24,10.08,1
2011-03-25,22025,1,0.83,1
2011-03-28,22025,1,0.83,1
2011-03-30,22025,24,10.08,2
2011-04-01,22025,12,5.04,1
2011-04-04,22025,12,5.04,1
2011-04-06,22025,12,5.04,1
2011-04-07,22025,24,10.08,2
2011-04-08,22025,24,10.08,2
2011-04-11,22025,12,5.04,1
2011-04-13,22025,12,5.04,1
2011-04-14,22025,12,5.04,1
2011-04-15,22025,3,2.4899999999999998,1
2011-04-17,22025,24,10.08,1
2011-04-18,22025,1,0.83,1
2011-04-19,22025,1,0.83,1
2011-05-04,22025,36,15.12,1
2011-05-05,22025,12,5.04,1
2011-05-06,22025,12,5.04,1
2011-05-08,22025,12,5.04,1
2011-05-12,22025,12,5.04,1
2011-05-18,22025,1,0.83,1
2011-05-19,22025,12,5.04,1
2011-05-20,22025,12,5.04,1
2011-05-23,22025,12,5.04,1
2011-05-25,22025,1,0.83,1
2011-06-10,22025,12,5.04,1
2011-06-15,22025,144,51.839999999999996,1
2011-06-16,22025,24,10.08,1
2011-06-17,22025,12,5.04,1
2011-06-19,22025,84,30.959999999999997,2
2011-06-20,22025,12,5.04,1
2011-06-21,22025,12,5.04,1
2011-06-22,22025,12,5.04,1
2011-06-24,22025,12,5.04,1
2011-06-27,22025,1,0.83,1
2011-07-01,22025,24,10.08,2
2011-07-04,22025,4,3.32,1
2011-07-05,22025,12,5.04,1
2011-07-12,22025,12,5.04,1
2011-07-13,22025,1,0.83,1
2011-07-15,22025,1,0.83,1
2011-07-19,22025,24,10.08,1
2011-07-21,22025,12,5.04,1
2011-07-26,22025,24,10.08,2
2011-07-27,22025,1,0.83,1
2011-07-29,22025,12,5.04,1
2011-07-31,22025,12,5.04,1
2011-08-04,22025,12,5.04,1
2011-08-05,22025,24,10.08,2
2011-08-11,22025,14,6.7,2
2011-08-12,22025,1,0.83,1
2011-08-18,22025,12,5.04,1
2011-08-23,22025,12,5.04,1
2011-08-24,22025,1,0.83,1
2011-08-28,22025,12,5.04,1
2011-09-11,22025,12,5.04,1
2011-09-13,22025,12,5.04,1
2011-09-14,22025,7,5.81,1
2011-09-15,22025,1,0.83,1
2011-09-16,22025,12,5.04,1
2011-09-18,22025,12,5.04,1
2011-09-22,22025,12,5.04,1
2011-09-30,22025,1,0.83,1
2011-10-07,22025,12,5.04,1
2011-10-17,22025,24,10.08,2
2011-10-19,22025,12,5.04,1
2011-10-20,22025,156,56.879999999999995,2
2011-10-31,22025,53,24.31,2
2011-11-02,22025,1,0.83,1
2011-11-03,22025,1,0.83,1
2011-11-06,22025,48,20.16,2
2011-11-07,22025,12,5.04,1
2011-11-11,22025,12,5.04,1
2011-11-13,22025,1,0.83,1
2011-11-15,22025,3,2.4899999999999998,1
2011-11-18,22025,13,5.87,2
2011-11-22,22025,14,6.7,3
2011-11-24,22025,2,1.66,2
2011-11-25,22025,1,0.83,1
2011-11-29,22025,1,0.83,1
2011-12-06,22025,12,5.04,1
2011-12-08,22025,3,2.4899999999999998,1
2011-12-09,22025,3,2.4899999999999998,1
2010-12-07,22026,12,5.04,1
2010-12-09,22026,13,5.89,2
2010-12-16,22026,24,10.08,2
2010-12-20,22026,1,0.85,1
2010-12-21,22026,2,1.7,1
2011-01-07,22026,12,5.04,1
2011-01-11,22026,1,0.85,1
2011-01-12,22026,1,0.85,1
2011-01-14,22026,12,5.04,1
2011-01-20,22026,2,1.66,1
2011-01-24,22026,12,5.04,1
2011-01-27,22026,24,10.08,2
2011-01-31,22026,12,5.04,1
2011-02-02,22026,12,5.04,1
2011-02-04,22026,12,5.04,1
2011-02-11,22026,1,0.83,1
2011-02-15,22026,13,5.87,2
2011-02-17,22026,36,15.120000000000001,2
2011-02-18,22026,1,0.83,1
2011-02-21,22026,73,26.749999999999996,2
2011-02-22,22026,2,1.66,1
2011-02-23,22026,24,10.08,1
2011-03-01,22026,12,5.04,1
2011-03-04,22026,1,0.83,1
2011-03-07,22026,1,0.83,1
2011-03-08,22026,13,5.87,2
2011-03-11,22026,12,5.04,1
2011-03-17,22026,1,0.83,1
2011-03-22,22026,13,5.87,2
2011-03-25,22026,2,1.66,1
2011-03-30,22026,1,0.83,1
2011-04-01,22026,12,5.04,1
2011-04-04,22026,2,1.66,1
2011-04-05,22026,1,0.83,1
2011-04-07,22026,12,5.04,1
2011-04-08,22026,37,15.95,2
2011-04-11,22026,12,5.04,1
2011-04-12,22026,12,5.04,1
2011-04-15,22026,1,0.83,1
2011-04-18,22026,4,3.32,3
2011-04-19,22026,12,5.04,1
2011-04-21,22026,12,5.04,1
2011-04-26,22026,24,10.08,1
2011-04-27,22026,12,5.04,1
2011-05-03,22026,12,5.04,1
2011-05-04,22026,12,5.04,1
2011-05-05,22026,1,0.83,1
2011-05-06,22026,16,8.36,3
2011-05-09,22026,1,0.83,1
2011-05-10,22026,3,2.4899999999999998,2
2011-05-11,22026,12,5.04,1
2011-05-12,22026,12,5.04,1
2011-05-17,22026,108,41.04,3
2011-05-20,22026,24,10.08,2
2011-05-22,22026,12,5.04,1
2011-05-24,22026,12,5.04,1
2011-05-25,22026,12,5.04,1
2011-06-06,22026,12,5.04,1
2011-06-07,22026,1,0.83,1
2011-06-09,22026,36,15.12,1
2011-06-10,22026,12,5.04,1
2011-06-14,22026,1,0.83,1
2011-06-16,22026,25,10.91,2
2011-06-19,22026,12,5.04,1
2011-06-29,22026,1,0.83,1
2011-06-30,22026,12,5.04,1
2011-07-05,22026,1,0.83,1
2011-07-07,22026,1,0.83,1
2011-07-10,22026,12,5.04,1
2011-07-11,22026,2,1.66,1
2011-07-19,22026,24,10.08,2
2011-07-21,22026,24,10.08,2
2011-07-22,22026,37,15.95,2
2011-07-26,22026,24,10.08,2
2011-07-27,22026,12,5.04,1
2011-07-28,22026,26,11.74,2
2011-07-31,22026,12,5.04,1
2011-08-02,22026,73,26.749999999999996,2
2011-08-05,22026,12,5.04,1
2011-08-08,22026,1,0.83,1
2011-08-10,22026,12,5.04,1
2011-08-11,22026,12,5.04,1
2011-08-15,22026,12,5.04,1
2011-08-16,22026,12,5.04,1
2011-08-17,22026,12,5.04,1
2011-08-18,22026,12,5.04,1
2011-08-23,22026,12,5.04,1
2011-08-28,22026,12,5.04,1
2011-09-06,22026,12,5.04,1
2011-09-08,22026,12,5.04,1
2011-09-13,22026,12,5.04,1
2011-09-14,22026,12,5.04,1
2011-09-16,22026,12,5.04,1
2011-09-21,22026,12,5.04,1
2011-09-23,22026,36,15.120000000000001,2
2011-09-25,22026,12,5.04,1
2011-09-28,22026,12,5.04,1
2011-09-29,22026,24,10.08,2
2011-10-02,22026,12,5.04,1
2011-10-03,22026,12,5.04,1
2011-10-04,22026,1,0.83,1
2011-10-05,22026,12,5.04,1
2011-10-10,22026,24,10.08,1
2011-10-11,22026,1,0.83,1
2011-10-12,22026,3,2.4899999999999998,1
2011-10-14,22026,12,5.04,1
2011-10-17,22026,3,2.4899999999999998,1
2011-10-25,22026,12,5.04,1
2011-10-27,22026,2,1.66,1
2011-10-28,22026,12,5.04,1
2011-10-31,22026,2,1.66,1
2011-11-01,22026,12,5.04,1
2011-11-04,22026,12,5.04,1
2011-11-06,22026,24,10.08,1
2011-11-08,22026,12,5.04,1
2011-11-11,22026,3,2.4899999999999998,2
2011-11-13,22026,24,10.08,2
2011-11-14,22026,24,10.08,2
2011-11-16,22026,1,0.83,1
2011-11-22,22026,3,2.4899999999999998,2
2011-11-24,22026,1,0.83,1
2011-11-25,22026,2,1.66,1
2011-11-28,22026,12,5.04,1
2011-11-29,22026,1,0.83,1
2011-11-30,22026,12,5.04,1
2011-12-05,22026,12,5.04,1
2011-12-06,22026,1,0.83,1
2011-12-08,22026,3,2.4899999999999998,2
